,all stations
1176,3.67102840204e-05
1177,-0.000735909148293
1178,-0.000308630242499
1179,0.000227960187566
1180,3.46057314892e-05
1181,-0.000118301427296
1182,-0.000454798810366
1183,-0.000300334871781
1184,0.000213329699365
1185,2.15804194007e-05
1186,-9.73351618014e-05
1187,-0.000453068683367
1188,-0.000275642265533
1189,0.000280630378929
1190,4.58914938355e-05
1191,-0.000178235095007
1192,-0.000609791844493
1193,-3.630559839e-05
1194,0.000336202000922
1195,4.49230959474e-05
1196,-0.00018123939785
1197,-0.000653700093975
1198,-0.000676208942745
1199,0.00293262829126
1200,0.00595549111119
1201,-0.000610266283859
1202,9.55339978547e-05
1203,2.09816535313e-05
1204,-0.00011231879765
1205,-0.000472832075525
1206,4.28408774195e-05
1207,-0.00016925367572
1208,-0.000747722808937
1209,-2.59020136764e-05
1210,-0.000127987887151
1211,-2.11380799656e-05
1212,0.000246847787733
1213,0.000834879017631
1214,-9.01157542341e-05
1215,-1.09932730119e-06
1216,-7.36236023924e-07
1217,-1.74536723896e-06
1218,1.04125802457e-05
1219,-8.59696673627e-07
1220,-1.58807003503e-06
1221,-1.76382711532e-05
1222,-6.00626894476e-05
1223,-0.0233580158754
1224,-0.00712008360053
1225,0.000179344445715
1226,-0.00567619019649
1227,-0.0243943179432
1228,2.98943553294e-05
1229,0.000104822109106
1230,1.6502980077e-05
1231,-0.000122604677878
1232,-0.000289093423221
1233,-4.8646730999e-06
1234,0.000123793058878
1235,1.70188977846e-05
1236,-9.4152125905e-05
1237,-0.000155745914338
1238,-0.000148030099505
1239,-3.79017303349e-05
1240,-5.0063564645e-06
1241,-1.42048892656e-05
1242,-8.29164196032e-05
1243,-0.000159418972553
1244,-4.09372787933e-05
1245,-5.41014761579e-06
1246,-2.41017757729e-05
1247,1.08869585472e-05
1248,5.81215245623e-05
1249,0.000102482124837
1250,1.39920680615e-05
1251,-0.000107286178437
1252,-0.000227073256891
1253,0.000166934531436
1254,0.000170190582628
1255,1.87566636568e-05
1256,-0.000155437679828
1257,-0.000341884047485
1258,0.000103969245502
1259,9.93739161712e-05
1260,1.27354853456e-05
1261,-0.000107289590809
1262,-0.000222742569806
1263,0.000247545168741
1264,0.000196254385984
1265,2.55396848479e-05
1266,-0.000168570752948
1267,-0.000409064782766
1268,-0.00596929063672
1269,-8.68292319404e-05
1270,-2.39231181653e-06
1271,-8.77617015538e-06
1272,0.000101443760692
1273,-5.61054269895e-05
1274,8.39560774256e-05
1275,9.65751123139e-06
1276,-5.25580027764e-05
1277,0.000266299323432
1278,0.000206003398776
1279,2.91758189257e-05
1280,-0.000221102155824
1281,-0.000485903082861
1282,0.000269969922995
1283,0.000200028493069
1284,2.68337371823e-05
1285,-0.000177324862494
1286,-0.000447321257547
1287,2.94835590126e-05
1288,7.19434152825e-05
1289,9.63917122043e-06
1290,-9.85271778262e-05
1291,-0.000255265025869
1292,-0.000137242881865
1293,-0.00022912643614
1294,-3.05247838233e-05
1295,0.00029173403576
1296,0.000865833085989
1297,-0.000230395247119
1298,2.67679522559e-06
1299,9.00882830768e-06
1300,-2.23283278974e-05
1301,-0.0130258549359
1302,-0.00106240705922
1303,0.000676572793623
1304,-0.00996765290628
1305,-0.0375789855714
1306,-0.00554294654562
1307,3.36138496282e-06
1308,1.1190348804e-05
1309,-9.66711111035e-05
1310,-0.000223906963169
1311,-0.00010269538296
1312,-0.000165872975046
1313,-9.88535152679e-06
1314,-6.21428262759e-06
1315,4.69496630707e-05
1316,-2.47811127323e-05
1317,-6.58427173251e-05
1318,-8.69211796539e-07
1319,-4.74257698561e-05
1320,-7.2682710425e-05
1321,6.88270600389e-05
1322,-7.41734888864e-05
1323,-4.19547527952e-06
1324,-1.01481888533e-05
1325,-0.00421419542467
1326,3.2437998952e-05
1327,-2.41368271856e-05
1328,7.58592766137e-06
1329,-7.30773866856e-05
1330,-0.000116186314941
1331,2.20651287755e-05
1332,-5.20794166732e-05
1333,5.92682075673e-06
1334,-7.89742534106e-05
1335,-0.000141770964244
1336,-2.99034885956e-05
1337,-6.86139754108e-05
1338,1.09560542505e-06
1339,-5.93124747421e-05
1340,-7.37001300066e-05
1341,8.46972586556e-05
1342,-1.87697555363e-05
1343,9.17255744737e-06
1344,-9.47049972423e-05
1345,-0.000176348864277
1346,3.27609213951e-05
1347,-5.20686228139e-05
1348,-4.19517925365e-06
1349,-3.13820920694e-07
1350,0.000102442143267
1351,-8.93303060623e-06
1352,-0.000107510671601
1353,-1.0684018689e-05
1354,7.55486143933e-06
1355,0.000128228899895
1356,0.000142902055589
1357,2.30399771136e-05
1358,1.11432691638e-05
1359,-0.000110435349329
1360,-0.000210926843589
1361,0.000437847113971
1362,0.000164798683082
1363,3.46948234713e-05
1364,-0.000218582550651
1365,-0.000470052832006
1366,-2.99364792955e-05
1367,-0.000101958492611
1368,-7.43422754623e-06
1369,5.57758872721e-06
1370,4.92559511822e-05
1371,-0.000210646187663
1372,-0.000215643470468
1373,-3.26953413639e-05
1374,-0.000189393126628
1375,-0.000246550783302
1376,5.44553442061e-06
1377,0.000411780494445
1378,0.00101369913625
1379,-2.54001503688e-05
1380,7.45220963939e-05
1381,-0.000226642158528
1382,0.00056829499591
1383,0.00115612337701
1384,0.000223096815137
1385,-0.000845090984808
1386,-0.000144740872942
1387,-0.000305354273108
1388,-0.000828524077915
1389,0.00020332280116
1390,-0.000904999633715
1391,-0.000162722900237
1392,-0.000251968797917
1393,-0.000638205593387
1394,5.60123167596e-05
1395,0.00136975659492
1396,-5.62867632765e-05
1397,9.88825683113e-07
1398,9.73751847456e-05
1399,-0.000327742885142
1400,5.94782194533e-05
1401,0.000170679223166
1402,0.00064122826673
1403,0.000897327260478
1404,0.00121913084457
1405,-0.00316819166909
1406,0.0102333451488
1407,-0.0131368396944
1408,0.0290069221975
1409,0.0772664750964
1410,-0.00018377048857
1411,0.000127872122872
1412,-3.69180786332e-05
1413,-0.000558714068211
1414,-0.00062896762853
1415,-6.38366687093e-05
1416,-0.000455557556404
1417,-0.00021869581557
1418,-9.27557641455e-05
1419,-0.000439438625874
1420,-0.000215771687614
1421,-0.00048346329946
1422,0.00767999851888
1423,0.00151487994097
1424,1.28316337631e-05
1425,0.000175509476037
1426,-0.000692233518887
1427,-0.000566187361433
1428,-0.000171285153869
1429,0.000216454562868
1430,-0.0186540769547
1431,-0.00518884175863
1432,-0.000196659519045
1433,-0.000163582649231
1434,-2.42119313759e-05
1435,2.90327540025e-05
1436,-3.80469494263e-05
1437,-1.21950496459e-05
1438,6.27521072794e-06
1439,-2.17043549163e-05
1440,-1.22380568576e-05
1441,2.73840652301e-05
1442,0.00535700804894
1443,0.00284279010657
1444,6.73092283354e-06
1445,-9.27493577865e-05
1446,8.20857684047e-06
1447,3.41825327087e-05
1448,-0.000431976745479
1449,-0.000117139275497
1450,2.70803003229e-05
1451,9.88072068897e-05
1452,9.25736802768e-05
1453,4.80167981274e-05
1454,-0.000234795769534
1455,-2.7046988206e-05
1456,3.77171302409e-05
1457,6.09921147757e-05
1458,3.38453110376e-05
1459,1.99918963985e-05
1460,-0.00565512669833
1461,-0.0029934504477
1462,2.14228350104e-06
1463,0.000336515211961
1464,0.000141946462148
1465,3.82661547286e-05
1466,0.000749909367351
1467,0.000334151593378
1468,0.00566859161776
1469,4.8935319569e-05
1470,3.40732412816e-05
1471,-0.0173888430346
1472,-0.00313007442381
1473,0.000790117834726
1474,-0.00764982221686
1475,-0.0229693299048
1476,0.000561893141576
1477,0.000138109945509
1478,5.88262054624e-08
1479,-0.000162813055643
1480,-0.000651391945972
1481,-0.000437223202781
1482,0.00496029289464
1483,-0.000232832668023
1484,-2.12184983511e-05
1485,3.82648294539e-05
1486,-0.000242905361625
1487,0.000180077583527
1488,-7.46133175056e-06
1489,-7.09234955638e-05
1490,-0.000536735057254
1491,0.000688437597408
1492,0.000166513440321
1493,2.2530857513e-06
1494,-0.000208776880957
1495,-0.000688778080985
1496,0.000555336334705
1497,0.000151748051191
1498,5.69984586418e-07
1499,-0.00023038292494
1500,-0.000768740128631
1501,0.000573509047871
1502,0.000154079299933
1503,6.79113191571e-07
1504,-0.000165541911176
1505,-0.000675523436428
1506,0.000798026840305
1507,0.000240124819889
1508,6.94524751854e-06
1509,-0.000284438234873
1510,-0.00086950184012
1511,0.000477163095502
1512,9.48921188976e-05
1513,-3.09708443291e-06
1514,-0.000162829673534
1515,-0.00067012763266
1516,0.00446183584445
1517,-0.000303258439338
1518,-2.85671078463e-05
1519,-6.96252913135e-06
1520,-8.71357987715e-05
1521,-0.000472484449171
1522,0.00534866052699
1523,-0.000170967150938
1524,-0.000471888966135
1525,-0.000266955528248
1526,-0.000103139363763
1527,-0.00953072674003
1528,-0.0260137649228
1529,0.13251495439
